M,2022/09/26 14:29:21.655,IQ0.4332137;
M,2022/09/26 14:29:21.660,IQ0.4759249;
M,2022/09/26 14:29:21.663,IQ0.4271121;
M,2022/09/26 14:29:21.666,IQ0.4088073;
M,2022/09/26 14:29:21.669,IQ0.4271121;
M,2022/09/26 14:29:21.672,IQ0.4515185;
M,2022/09/26 14:29:21.679,IQ0.4332137;
M,2022/09/26 14:29:21.682,IQ0.4332137;
M,2022/09/26 14:29:21.685,IQ0.4210105;
M,2022/09/26 14:29:21.688,IQ0.4332137;
M,2022/09/26 14:29:21.693,IQ0.4149089;
M,2022/09/26 14:29:21.697,IQ0.4149089;
M,2022/09/26 14:29:21.701,IQ0.4454169;
M,2022/09/26 14:29:21.704,IQ0.4515185;
M,2022/09/26 14:29:21.705,IQ0.4454169;
M,2022/09/26 14:29:21.707,IQ0.4210105;
M,2022/09/26 14:29:21.710,IQ0.4149089;
M,2022/09/26 14:29:21.712,IQ0.4332137;
M,2022/09/26 14:29:21.713,IQ0.4271121;
M,2022/09/26 14:29:21.715,IQ0.4210105;
M,2022/09/26 14:29:21.718,IQ0.4332137;
M,2022/09/26 14:29:21.720,IQ0.4332137;
M,2022/09/26 14:29:21.721,IQ0.4027057;
M,2022/09/26 14:29:21.723,IQ0.4210105;
M,2022/09/26 14:29:21.724,IQ0.4454169;
M,2022/09/26 14:29:21.729,IQ0.4332137;
M,2022/09/26 14:29:21.731,IQ0.4210105;
M,2022/09/26 14:29:21.733,IQ0.4698233;
M,2022/09/26 14:29:21.733,IQ0.4393153;
M,2022/09/26 14:29:21.734,IQ0.4149089;
M,2022/09/26 14:29:21.736,IQ0.4271121;
M,2022/09/26 14:29:21.738,IQ0.4393153;
M,2022/09/26 14:29:21.740,IQ0.4149089;
M,2022/09/26 14:29:21.744,IQ0.3966041;
M,2022/09/26 14:29:21.746,IQ0.4332137;
M,2022/09/26 14:29:21.748,IQ0.4332137;
M,2022/09/26 14:29:21.748,IQ0.3782993;
M,2022/09/26 14:29:21.751,IQ0.4149089;
M,2022/09/26 14:29:21.752,IQ0.4149089;
M,2022/09/26 14:29:21.754,IQ0.4454169;
M,2022/09/26 14:29:21.754,SR17808;
M,2022/09/26 14:29:21.756,IQ0.4271121;
M,2022/09/26 14:29:21.761,IQ0.4271121;
S,2022/09/26 14:29:21.636,TC=0.4271121;
S,2022/09/26 14:29:21.643,TC=0.4149089;
S,2022/09/26 14:29:21.646,TC=0.4393153;
S,2022/09/26 14:29:21.649,TC=0.4149089;
S,2022/09/26 14:29:21.652,TC=0.4088073;
S,2022/09/26 14:29:21.655,TC=0.4271121;
S,2022/09/26 14:29:21.660,TC=0.4271121;
S,2022/09/26 14:29:21.664,TC=0.4393153;
S,2022/09/26 14:29:21.667,TC=0.4393153;
S,2022/09/26 14:29:21.670,TC=0.4210105;
S,2022/09/26 14:29:21.674,TC=0.4454169;
S,2022/09/26 14:29:21.680,TC=0.4454169;
S,2022/09/26 14:29:21.683,TC=0.4271121;
S,2022/09/26 14:29:21.687,TC=0.4454169;
S,2022/09/26 14:29:21.690,TC=0.4271121;
S,2022/09/26 14:29:21.696,TC=0.4088073;
S,2022/09/26 14:29:21.700,TC=0.4271121;
S,2022/09/26 14:29:21.703,TC=0.4332137;
S,2022/09/26 14:29:21.705,TC=0.4759249;
S,2022/09/26 14:29:21.707,TC=0.4271121;
S,2022/09/26 14:29:21.710,TC=0.4088073;
S,2022/09/26 14:29:21.712,TC=0.4271121;
S,2022/09/26 14:29:21.714,TC=0.4515185;
S,2022/09/26 14:29:21.716,TC=0.4332137;
S,2022/09/26 14:29:21.719,TC=0.4332137;
S,2022/09/26 14:29:21.720,TC=0.4210105;
S,2022/09/26 14:29:21.722,TC=0.4332137;
S,2022/09/26 14:29:21.724,TC=0.4149089;
S,2022/09/26 14:29:21.728,TC=0.4149089;
S,2022/09/26 14:29:21.730,TC=0.4454169;
S,2022/09/26 14:29:21.732,TC=0.4454169;
S,2022/09/26 14:29:21.733,TC=0.4210105;
S,2022/09/26 14:29:21.735,TC=0.4332137;
S,2022/09/26 14:29:21.738,TC=0.4210105;
S,2022/09/26 14:29:21.739,TC=0.4332137;
S,2022/09/26 14:29:21.741,TC=0.4027057;
S,2022/09/26 14:29:21.745,TC=0.4454169;
S,2022/09/26 14:29:21.746,TC=0.4332137;
S,2022/09/26 14:29:21.748,TC=0.4698233;
S,2022/09/26 14:29:21.749,TC=0.4149089;
S,2022/09/26 14:29:21.752,TC=0.4393153;
S,2022/09/26 14:29:21.754,TC=0.4149089;
S,2022/09/26 14:29:21.755,TC=0.4332137;
S,2022/09/26 14:29:21.758,TC=0.3782993;
S,2022/09/26 14:29:21.763,TC=0.4149089;
S,2022/09/26 14:29:21.771,TC=0.4271121;
S,2022/09/26 14:29:21.773,TC=0.4271121;
S,2022/09/26 14:29:21.793,TC=0.4271121;
S,2022/09/26 14:29:22.121,?TC=0.4210105;
S,2022/09/26 14:29:22.132,TC=0.4210105;
M,2022/09/26 14:29:21.764,IQ0.4088073;
M,2022/09/26 14:29:21.772,IQ0.4271121;
M,2022/09/26 14:29:21.792,IQ0.4210105;
M,2022/09/26 14:29:22.115,IQ0.4210105;
M,2022/09/26 14:29:22.125,IQ0.4210105;
M,2022/09/26 14:29:22.137,IQ0.4210105;
M,2022/09/26 14:29:22.146,IQ0.4149089;
M,2022/09/26 14:29:22.153,IQ0.4332137;
M,2022/09/26 14:29:22.157,IQ0.4271121;
M,2022/09/26 14:29:22.161,IQ0.4332137;
M,2022/09/26 14:29:22.165,IQ0.4271121;
M,2022/09/26 14:29:22.169,IQ0.4332137;
M,2022/09/26 14:29:22.189,IQ0.4393153;
